ORIGIN	DESTINATION	TIME_MIN	DISTANCE_METER
D_00285	D_00211	8.952	3169
D_00285	D_00222	7.876	3271
D_00285	D_00218	8.370	3404
D_00285	D_00247	11.813	4458
D_00285	D_00127	20.379	12611
D_00285	D_00033	22.556	15858
D_00285	D_00048	21.482	8994
D_00285	D_00175	24.351	10954
D_00285	D_00158	34.177	24529
D_00285	D_00066	12.416	5337
D_00285	D_00055	17.995	7684
D_00285	Depot	9.511	3167
D_00285	D_00223	10.831	3818
D_00285	D_00168	19.832	9845
D_00285	D_00049	10.074	3495
D_00134	D_00139	22.108	12726
D_00134	D_00117	2.883	792
D_00134	D_00088	27.832	16324
D_00134	D_00214	19.090	13360
D_00134	D_00267	23.902	16058
D_00134	D_00269	28.113	21521
D_00134	D_00156	18.257	11954
D_00134	D_00264	29.750	22184
D_00134	D_00239	18.867	12412
D_00134	D_00235	28.100	19248
D_00134	D_00074	22.964	15644
D_00134	D_00226	20.008	14070
D_00134	D_00251	20.471	13280
D_00134	D_00059	23.840	15034
D_00134	D_00151	19.626	13083
D_00134	D_00012	19.329	8861
D_00134	D_00286	21.862	13744
D_00134	D_00266	30.550	22733
D_00134	D_00044	20.102	9073
D_00134	D_00019	18.885	8979
D_00134	D_00121	11.875	4201
D_00134	D_00094	28.276	13166
D_00134	D_00014	17.082	7606
D_00134	D_00112	5.388	1870
D_00134	D_00200	18.788	12605
D_00134	D_00268	27.718	21437
D_00134	D_00010	13.588	9064
D_00134	D_00128	7.793	3072
D_00134	D_00120	4.587	2318
D_00134	D_00099	8.828	2903
D_00134	D_00083	22.719	14459
D_00134	D_00013	18.770	8591
D_00134	D_00280	31.539	23209
D_00134	D_00201	17.304	7506
D_00134	D_00260	21.791	14913
D_00134	D_00180	21.982	15513
D_00134	D_00062	25.156	11695
D_00134	D_00032	13.684	8840
D_00134	D_00283	21.458	13542
D_00134	D_00143	26.115	18169
D_00134	D_00163	25.999	18567
D_00134	D_00271	28.340	21669
D_00134	D_00293	23.245	10292
D_00134	D_00183	23.214	16203
D_00134	D_00275	28.741	20271
D_00134	D_00082	26.412	18380
D_00134	D_00162	20.664	11858
D_00134	D_00259	33.823	24584
D_00134	D_00130	5.140	1560
D_00134	D_00031	21.936	12317
D_00134	D_00159	19.440	11215
D_00134	D_00106	6.221	3599
D_00134	D_00166	24.538	13650
D_00134	D_00135	7.226	3364
D_00134	D_00054	13.240	6216
D_00134	D_00015	20.573	8988
D_00134	D_00069	27.786	18751
D_00134	D_00238	17.190	11727
D_00134	D_00248	19.443	14041
D_00134	D_00187	19.960	14685
D_00134	D_00150	24.876	14008
D_00134	D_00009	14.996	7373
D_00134	D_00253	24.564	17303
D_00134	D_00018	10.308	5280
D_00134	D_00189	22.350	19261
D_00134	D_00217	21.639	14320
D_00134	D_00095	25.932	15611
D_00134	D_00103	10.817	3805
D_00134	D_00047	11.968	8155
D_00134	D_00242	19.588	11213
D_00134	D_00169	24.796	21957
D_00134	D_00291	18.088	12155
D_00134	D_00255	25.430	16672
D_00134	D_00142	22.965	17106
D_00134	D_00161	25.072	14075
D_00134	D_00262	34.716	25195
D_00134	D_00202	18.111	6858
D_00134	D_00292	21.139	13029
D_00134	D_00215	20.596	13963
D_00134	D_00061	21.289	14929
D_00134	D_00279	29.240	18930
D_00134	D_00165	18.914	14313
D_00134	D_00299	22.964	14941
D_00134	D_00208	21.021	13926
D_00134	D_00241	21.832	12315
D_00134	D_00097	22.927	15756
D_00134	D_00072	22.569	14476
D_00134	D_00084	26.879	18103
D_00134	D_00114	5.139	1351
D_00134	D_00193	22.187	15508
D_00134	D_00149	18.913	11132
D_00134	D_00045	20.712	12069
D_00134	D_00261	25.359	17217
D_00134	D_00125	4.376	827
D_00134	D_00147	21.632	15055
D_00134	D_00065	26.252	12236
D_00134	D_00205	22.818	14600
D_00134	D_00234	21.444	16161
D_00134	D_00077	26.675	18200
D_00134	D_00188	23.742	16247
D_00134	D_00296	24.466	15338
D_00134	D_00174	22.975	19045
D_00134	D_00028	10.386	5075
D_00134	D_00294	18.296	12118
D_00134	D_00152	20.592	14841
D_00134	D_00107	8.408	4898
D_00134	D_00100	5.622	2810
D_00134	D_00113	8.367	2909
D_00134	D_00078	22.888	14544
D_00134	D_00206	21.798	14430
D_00134	D_00256	23.767	16155
D_00134	D_00067	29.598	24370
D_00134	D_00176	25.823	20872
D_00134	D_00232	20.786	11777
D_00134	D_00075	27.097	12613
D_00134	D_00129	9.441	3670
D_00134	D_00039	11.758	8257
D_00134	D_00138	18.196	15144
D_00134	D_00004	12.622	8436
D_00134	D_00020	14.400	9161
D_00134	D_00240	20.052	14157
D_00134	D_00171	22.563	19151
D_00134	D_00131	6.648	2248
D_00134	D_00050	20.240	12037
D_00134	D_00002	14.828	6944
D_00134	D_00090	25.393	11819
D_00134	D_00153	22.834	15564
D_00134	D_00007	14.042	8859
D_00134	D_00148	25.900	14304
D_00134	D_00155	27.140	20584
D_00134	D_00038	14.215	9189
D_00134	D_00111	12.193	3914
D_00134	D_00105	9.225	3523
D_00134	D_00016	14.086	9082
D_00134	D_00276	27.294	18422
D_00134	D_00046	19.883	11773
D_00134	D_00058	14.287	9201
D_00134	D_00196	20.773	18344
D_00134	D_00177	26.180	21606
D_00134	D_00001	11.134	7829
D_00134	D_00063	26.210	15897
D_00134	D_00157	26.555	17036
D_00134	D_00246	18.827	13053
D_00134	D_00116	10.381	5674
D_00134	D_00172	20.603	14756
D_00134	D_00118	5.328	1535
D_00134	D_00290	22.743	10239
D_00134	D_00053	19.727	11731
D_00134	D_00295	23.885	10603
D_00134	D_00022	21.398	12645
D_00134	D_00212	16.296	7062
D_00134	D_00249	18.699	12705
D_00134	D_00281	23.822	16229
D_00134	D_00227	19.956	15563
D_00134	D_00210	18.208	8032
D_00134	D_00244	19.044	11205
D_00134	D_00282	19.136	12655
D_00134	D_00141	21.774	12152
D_00134	D_00179	21.894	15820
D_00134	D_00136	26.143	18173
D_00134	D_00237	22.250	14315
D_00134	D_00091	27.941	12970
D_00134	D_00194	22.973	19549
D_00134	D_00092	21.213	14891
D_00134	D_00137	22.938	16862
D_00134	D_00199	13.324	6348
D_00134	D_00021	14.678	7231
D_00134	D_00076	26.649	18121
D_00134	D_00231	18.159	12356
D_00134	D_00119	1.706	493
D_00134	D_00284	23.839	11082
D_00134	D_00278	33.590	24370
D_00134	D_00079	21.297	13786
D_00134	D_00027	10.641	7662
D_00134	D_00104	10.980	3706
D_00134	D_00170	22.688	19385
D_00134	D_00230	20.043	13112
D_00134	D_00123	12.867	5265
D_00134	D_00225	19.450	13494
D_00134	D_00221	19.175	12428
D_00134	D_00216	19.646	11766
D_00134	D_00178	23.655	19731
D_00134	D_00167	19.218	11178
D_00134	D_00051	13.936	9178
D_00134	D_00133	7.376	2672
D_00134	D_00030	15.048	11062
D_00134	D_00042	14.556	9317
D_00134	D_00060	25.826	12120
D_00134	D_00236	25.211	17911
D_00134	D_00110	8.209	2964
D_00134	D_00041	13.420	8796
D_00134	D_00064	22.057	15392
D_00134	D_00186	20.437	14514
D_00134	D_00265	27.812	18909
D_00134	D_00245	21.066	15900
D_00134	D_00182	23.619	20450
D_00134	D_00263	23.026	16037
D_00134	D_00190	25.713	21418
D_00134	D_00191	24.052	19931
D_00134	D_00085	23.472	16210
D_00134	D_00052	19.404	11682
D_00134	D_00081	26.683	12379
D_00134	D_00195	21.764	18839
D_00134	D_00184	25.442	22210
D_00134	D_00297	20.947	9944
D_00134	D_00006	19.673	11738
D_00134	D_00101	11.447	5925
D_00134	D_00005	10.028	5362
D_00134	D_00057	15.146	11129
D_00134	D_00093	25.427	15613
D_00134	D_00145	23.766	13254
D_00134	D_00198	20.340	12715
D_00134	D_00288	22.513	10426
D_00134	D_00192	22.117	15708
D_00134	D_00017	12.783	6224
D_00134	D_00036	14.086	8715
D_00134	D_00204	16.476	6462
D_00134	D_00043	16.206	7240
D_00134	D_00252	19.069	13859
D_00134	D_00122	9.514	3401
D_00134	D_00102	6.174	2001
D_00134	D_00181	24.410	20909
D_00134	D_00197	25.247	21039
D_00134	D_00126	9.666	3209
D_00134	D_00023	9.698	5135
D_00134	D_00146	25.245	18243
D_00134	D_00008	17.935	11055
D_00134	D_00164	28.028	15111
D_00134	D_00285	20.119	12811
D_00134	D_00080	21.165	14745
D_00134	D_00207	22.957	14807
D_00134	D_00219	19.487	11732
D_00134	D_00173	25.319	21287
D_00134	D_00109	11.000	4963
D_00134	D_00257	29.647	22069
D_00134	D_00132	10.456	2831
D_00134	D_00003	12.228	8081
D_00134	D_00185	23.185	19636
D_00134	D_00087	22.534	15674
D_00134	D_00140	27.076	18790
D_00134	D_00250	27.854	19207
D_00134	D_00203	19.512	13611
D_00134	D_00243	17.109	11759
D_00134	D_00034	15.208	9966
D_00134	D_00287	23.648	10196
D_00134	D_00098	6.703	3868
D_00134	D_00070	22.300	14304
D_00134	D_00274	28.086	20084
D_00134	D_00213	19.090	13360
D_00134	D_00254	24.581	17054
D_00134	D_00258	32.672	23955
D_00134	D_00298	22.520	13959
D_00134	D_00277	28.526	19110
D_00134	D_00025	11.405	5895
D_00134	D_00096	26.052	12095
D_00134	D_00073	21.996	13756
D_00134	D_00037	13.848	8828
D_00134	D_00124	7.334	1832
D_00134	D_00086	21.384	13514
D_00134	D_00273	31.362	23128
D_00134	D_00209	15.686	6459
D_00134	D_00289	23.863	10420
D_00134	D_00300	21.601	13587
D_00134	D_00224	17.338	6672
D_00134	D_00108	4.355	1376
D_00134	D_00228	21.104	12060
D_00134	D_00270	23.819	15692
D_00134	D_00115	7.937	4414
D_00134	D_00154	20.690	11813
D_00134	D_00089	23.997	16845
D_00134	D_00026	19.067	11621
D_00134	D_00272	22.459	15809
D_00134	D_00056	13.141	6727
D_00134	D_00029	11.658	8035
D_00134	D_00229	17.879	12206
D_00134	D_00233	21.071	14841
D_00134	D_00071	25.740	11959
D_00134	D_00024	12.812	8531
D_00134	D_00220	15.508	6790
D_00134	D_00160	25.408	14210
D_00134	D_00068	27.915	12803
D_00134	D_00144	23.591	11483
D_00134	D_00035	11.614	7939
D_00134	D_00040	13.048	8106
D_00134	D_00011	14.210	7009
D_00134	D_00211	21.021	13926
D_00134	D_00222	18.153	12830
D_00134	D_00218	17.870	12380
D_00134	D_00247	20.111	13003
D_00134	D_00127	6.379	2054
D_00134	D_00033	11.730	7996
D_00134	D_00048	11.007	7760
D_00134	D_00175	23.037	19228
D_00134	D_00158	22.886	13435
D_00134	D_00066	26.412	18380
D_00134	D_00055	13.466	8950
D_00134	Depot	20.521	9684
D_00134	D_00223	18.780	7917
D_00134	D_00168	24.871	21145
D_00134	D_00049	19.624	9279
D_00197	D_00139	27.134	19581
D_00197	D_00117	29.972	25213
D_00197	D_00088	19.689	12045
D_00197	D_00214	23.832	18378
D_00197	D_00267	17.343	13350
D_00197	D_00269	14.173	9312
D_00197	D_00156	35.883	25138
D_00197	D_00264	16.133	10329
D_00197	D_00239	21.621	16406
D_00197	D_00235	20.316	15288
D_00197	D_00074	19.931	12428
D_00197	D_00226	17.006	13456
D_00197	D_00251	20.925	15166
D_00197	D_00059	21.220	13201
D_00197	D_00151	35.279	22994
D_00197	D_00012	26.518	13176
D_00197	D_00286	25.027	14508
D_00197	D_00266	16.933	10878
D_00197	D_00044	25.623	12690
D_00197	D_00019	25.330	12674
D_00197	D_00121	32.222	25689
D_00197	D_00094	18.802	11873
D_00197	D_00014	27.333	17872
D_00197	D_00112	29.750	22704
D_00197	D_00200	23.530	17623
D_00197	D_00268	10.034	7514
D_00197	D_00010	23.379	17165
D_00197	D_00128	26.910	21244
D_00197	D_00120	25.407	20656
D_00197	D_00099	28.336	22744
D_00197	D_00083	23.107	13233
D_00197	D_00013	25.919	13149
D_00197	D_00280	17.922	11354
D_00197	D_00201	29.292	20058
D_00197	D_00260	15.577	12601
D_00197	D_00180	12.309	5012
D_00197	D_00062	20.916	12484
D_00197	D_00032	21.396	16273
D_00197	D_00283	25.455	14831
D_00197	D_00143	30.151	21892
D_00197	D_00163	24.223	18196
D_00197	D_00271	10.132	7484
D_00197	D_00293	29.127	16378
D_00197	D_00183	13.318	5620
D_00197	D_00275	10.708	7787
D_00197	D_00082	18.741	11458
D_00197	D_00162	29.092	20414
D_00197	D_00259	20.206	12729
D_00197	D_00130	30.686	22986
D_00197	D_00031	20.676	9831
D_00197	D_00159	31.152	20970
D_00197	D_00106	25.040	20281
D_00197	D_00166	26.830	19138
D_00197	D_00135	26.554	20726
D_00197	D_00054	24.798	19936
D_00197	D_00015	25.202	12785
D_00197	D_00069	15.950	10088
D_00197	D_00238	22.341	17099
D_00197	D_00248	16.044	13059
D_00197	D_00187	11.682	6488
D_00197	D_00150	26.340	19082
D_00197	D_00009	27.504	18062
D_00197	D_00253	18.751	14545
D_00197	D_00018	26.392	20001
D_00197	D_00189	11.175	4670
D_00197	D_00217	26.381	19338
D_00197	D_00095	21.378	13001
D_00197	D_00103	28.068	22675
D_00197	D_00047	19.312	15468
D_00197	D_00242	32.686	21367
D_00197	D_00169	4.671	1833
D_00197	D_00291	23.091	15936
D_00197	D_00255	17.231	10868
D_00197	D_00142	24.407	18757
D_00197	D_00161	24.897	18290
D_00197	D_00262	20.813	12635
D_00197	D_00202	28.280	19546
D_00197	D_00292	25.835	17467
D_00197	D_00215	25.338	18981
D_00197	D_00061	18.856	14750
D_00197	D_00279	12.602	8485
D_00197	D_00165	32.318	22571
D_00197	D_00299	27.706	19959
D_00197	D_00208	25.763	18944
D_00197	D_00241	34.930	22469
D_00197	D_00097	19.157	14152
D_00197	D_00072	22.957	13250
D_00197	D_00084	15.645	9862
D_00197	D_00114	30.681	24928
D_00197	D_00193	12.659	5107
D_00197	D_00149	30.626	20887
D_00197	D_00045	24.189	11245
D_00197	D_00261	16.769	10324
D_00197	D_00125	31.524	22970
D_00197	D_00147	29.821	21069
D_00197	D_00065	18.391	11712
D_00197	D_00205	27.560	19618
D_00197	D_00234	35.565	26194
D_00197	D_00077	18.745	10999
D_00197	D_00188	13.846	5664
D_00197	D_00296	29.208	20356
D_00197	D_00174	11.800	4454
D_00197	D_00028	26.531	19829
D_00197	D_00294	23.346	17018
D_00197	D_00152	33.787	24242
D_00197	D_00107	27.227	21580
D_00197	D_00100	26.266	20846
D_00197	D_00113	30.997	22614
D_00197	D_00078	22.630	13603
D_00197	D_00206	26.540	19448
D_00197	D_00256	18.428	14309
D_00197	D_00067	18.643	11819
D_00197	D_00176	14.868	8321
D_00197	D_00232	33.884	21931
D_00197	D_00075	21.481	13115
D_00197	D_00129	26.491	22373
D_00197	D_00039	20.566	16063
D_00197	D_00138	29.058	21359
D_00197	D_00004	20.334	15869
D_00197	D_00020	19.243	14394
D_00197	D_00240	33.970	21999
D_00197	D_00171	11.388	4560
D_00197	D_00131	30.282	22513
D_00197	D_00050	22.329	10519
D_00197	D_00002	30.134	18999
D_00197	D_00090	20.387	12434
D_00197	D_00153	29.838	21043
D_00197	D_00007	18.622	14485
D_00197	D_00148	27.364	19378
D_00197	D_00155	24.356	19043
D_00197	D_00038	21.927	16622
D_00197	D_00111	32.116	25125
D_00197	D_00105	28.379	21299
D_00197	D_00016	23.126	16377
D_00197	D_00276	14.715	9377
D_00197	D_00046	22.064	10375
D_00197	D_00058	21.999	16634
D_00197	D_00196	9.598	3753
D_00197	D_00177	15.225	9055
D_00197	D_00001	20.946	16137
D_00197	D_00063	21.033	12903
D_00197	D_00157	36.348	24677
D_00197	D_00246	32.948	23086
D_00197	D_00116	29.200	22356
D_00197	D_00172	15.362	6043
D_00197	D_00118	30.033	24995
D_00197	D_00290	27.949	15997
D_00197	D_00053	23.225	10655
D_00197	D_00295	27.877	15355
D_00197	D_00022	21.791	10423
D_00197	D_00212	30.163	20323
D_00197	D_00249	21.238	16478
D_00197	D_00281	18.413	13761
D_00197	D_00227	34.077	25596
D_00197	D_00210	27.636	19376
D_00197	D_00244	26.440	18485
D_00197	D_00282	23.903	16438
D_00197	D_00141	31.249	20931
D_00197	D_00179	12.337	4909
D_00197	D_00136	26.260	19136
D_00197	D_00237	35.533	23050
D_00197	D_00091	18.828	11428
D_00197	D_00194	11.799	4958
D_00197	D_00092	18.780	14712
D_00197	D_00137	28.825	20708
D_00197	D_00199	26.915	22191
D_00197	D_00021	27.215	17925
D_00197	D_00076	15.636	9339
D_00197	D_00231	20.913	16350
D_00197	D_00119	27.612	22239
D_00197	D_00284	22.659	13482
D_00197	D_00278	23.359	14552
D_00197	D_00079	19.544	15034
D_00197	D_00027	20.089	15245
D_00197	D_00104	31.327	25194
D_00197	D_00170	7.918	3299
D_00197	D_00230	21.113	15292
D_00197	D_00123	33.974	26071
D_00197	D_00225	24.192	18512
D_00197	D_00221	24.225	17328
D_00197	D_00216	24.590	18321
D_00197	D_00178	5.458	1748
D_00197	D_00167	30.930	20933
D_00197	D_00051	21.009	15526
D_00197	D_00133	30.945	22861
D_00197	D_00030	21.051	15304
D_00197	D_00042	23.802	16862
D_00197	D_00060	19.967	12500
D_00197	D_00236	19.398	15153
D_00197	D_00110	31.778	23153
D_00197	D_00041	21.132	16229
D_00197	D_00064	18.583	13954
D_00197	D_00186	14.904	7571
D_00197	D_00265	13.014	8789
D_00197	D_00245	35.187	25933
D_00197	D_00182	12.664	7899
D_00197	D_00263	17.687	14191
D_00197	D_00190	14.758	8867
D_00197	D_00191	12.877	5340
D_00197	D_00085	20.172	12461
D_00197	D_00052	22.487	10532
D_00197	D_00081	19.565	12225
D_00197	D_00195	10.589	4248
D_00197	D_00184	2.666	876
D_00197	D_00297	25.822	12575
D_00197	D_00006	22.430	10436
D_00197	D_00101	30.266	22607
D_00197	D_00005	27.098	20511
D_00197	D_00057	20.453	15023
D_00197	D_00093	19.675	12329
D_00197	D_00145	27.024	19336
D_00197	D_00198	25.258	18787
D_00197	D_00288	26.691	14444
D_00197	D_00192	11.827	4899
D_00197	D_00017	26.729	18208
D_00197	D_00036	19.591	14375
D_00197	D_00204	29.002	19857
D_00197	D_00043	25.692	17194
D_00197	D_00252	16.462	13302
D_00197	D_00122	30.082	22173
D_00197	D_00102	30.536	22835
D_00197	D_00181	13.455	8358
D_00197	D_00126	30.112	24741
D_00197	D_00023	26.768	20284
D_00197	D_00146	24.877	18419
D_00197	D_00008	23.716	11276
D_00197	D_00164	24.547	17700
D_00197	D_00285	25.017	16731
D_00197	D_00134	28.970	22558
D_00197	D_00080	18.732	14566
D_00197	D_00207	27.699	19825
D_00197	D_00219	24.252	18152
D_00197	D_00173	14.364	8736
D_00197	D_00109	33.718	26205
D_00197	D_00257	15.828	9761
D_00197	D_00132	27.783	22338
D_00197	D_00003	19.572	15394
D_00197	D_00185	5.956	1945
D_00197	D_00087	19.237	12020
D_00197	D_00140	21.104	16856
D_00197	D_00250	20.070	15247
D_00197	D_00203	24.254	18629
D_00197	D_00243	20.509	16308
D_00197	D_00034	24.998	18067
D_00197	D_00287	32.422	15254
D_00197	D_00098	25.522	20550
D_00197	D_00070	23.264	13866
D_00197	D_00274	13.104	8692
D_00197	D_00213	23.832	18378
D_00197	D_00254	17.118	10834
D_00197	D_00258	19.055	12100
D_00197	D_00298	26.148	15077
D_00197	D_00277	14.152	9202
D_00197	D_00025	28.599	18476
D_00197	D_00096	19.207	11933
D_00197	D_00073	20.908	15712
D_00197	D_00037	21.560	16261
D_00197	D_00124	31.288	23513
D_00197	D_00086	20.376	15510
D_00197	D_00273	17.745	11273
D_00197	D_00209	30.534	20345
D_00197	D_00289	27.866	15653
D_00197	D_00300	26.019	17369
D_00197	D_00224	27.973	19777
D_00197	D_00108	29.644	25016
D_00197	D_00228	34.202	22214
D_00197	D_00270	17.207	12927
D_00197	D_00115	26.090	20073
D_00197	D_00154	29.462	20541
D_00197	D_00089	17.454	11021
D_00197	D_00026	23.162	10999
D_00197	D_00272	17.120	13963
D_00197	D_00056	28.322	18443
D_00197	D_00029	20.862	16039
D_00197	D_00229	21.109	16438
D_00197	D_00233	16.171	13268
D_00197	D_00071	19.888	12190
D_00197	D_00024	20.524	15964
D_00197	D_00220	29.495	19999
D_00197	D_00160	26.872	19284
D_00197	D_00068	18.511	11708
D_00197	D_00144	35.894	22337
D_00197	D_00035	22.153	16414
D_00197	D_00040	23.114	16541
D_00197	D_00011	26.668	17781
D_00197	D_00211	25.763	18944
D_00197	D_00222	22.895	17848
D_00197	D_00218	22.612	17398
D_00197	D_00247	21.615	15307
D_00197	D_00127	30.260	22522
D_00197	D_00033	20.390	15903
D_00197	D_00048	20.541	15449
D_00197	D_00175	11.862	4637
D_00197	D_00158	37.102	22645
D_00197	D_00066	18.741	11458
D_00197	D_00055	20.539	15298
D_00197	Depot	25.738	12765
D_00197	D_00223	26.124	18362
D_00197	D_00168	13.916	8594
D_00197	D_00049	25.380	12511
D_00106	D_00139	21.452	11013
D_00106	D_00117	6.212	3072
D_00106	D_00088	21.785	9105
D_00106	D_00214	15.171	8452
D_00106	D_00267	19.961	13838
D_00106	D_00269	22.862	18416
D_00106	D_00156	20.473	13797
D_00106	D_00264	24.499	19079
D_00106	D_00239	17.749	10742
D_00106	D_00235	23.996	16282
D_00106	D_00074	19.217	11872
D_00106	D_00226	17.528	11532
D_00106	D_00251	19.137	11389
D_00106	D_00059	20.098	12372
D_00106	D_00151	21.842	14926
D_00106	D_00012	13.181	5264
D_00106	D_00286	19.467	7982
D_00106	D_00266	25.299	19628
D_00106	D_00044	13.953	5476
D_00106	D_00019	12.737	5382
D_00106	D_00121	14.609	6304
D_00106	D_00094	22.127	9569
D_00106	D_00014	10.933	4009
D_00106	D_00112	4.779	2423
D_00106	D_00200	15.736	8958
D_00106	D_00268	22.467	18332
D_00106	D_00010	9.804	3567
D_00106	D_00128	1.939	963
D_00106	D_00120	2.506	1253
D_00106	D_00099	8.879	3543
D_00106	D_00083	19.943	8403
D_00106	D_00013	12.622	4994
D_00106	D_00280	26.288	20104
D_00106	D_00201	18.101	6715
D_00106	D_00260	18.195	13089
D_00106	D_00180	19.781	13750
D_00106	D_00062	19.008	8098
D_00106	D_00032	11.483	7077
D_00106	D_00283	19.369	7933
D_00106	D_00143	28.330	20012
D_00106	D_00163	25.802	13027
D_00106	D_00271	23.089	18564
D_00106	D_00293	17.096	6695
D_00106	D_00183	21.013	14440
D_00106	D_00275	23.490	17166
D_00106	D_00082	22.665	14608
D_00106	D_00162	20.008	10145
D_00106	D_00259	28.572	21479
D_00106	D_00130	5.715	2705
D_00106	D_00031	16.853	6787
D_00106	D_00159	18.784	9502
D_00106	D_00166	23.882	11937
D_00106	D_00135	1.514	445
D_00106	D_00054	7.087	2617
D_00106	D_00015	14.424	5391
D_00106	D_00069	24.039	14979
D_00106	D_00238	15.628	9047
D_00106	D_00248	16.963	11503
D_00106	D_00187	17.759	12922
D_00106	D_00150	24.220	12295
D_00106	D_00009	8.848	3776
D_00106	D_00253	20.461	14337
D_00106	D_00018	4.156	1681
D_00106	D_00189	20.149	17498
D_00106	D_00217	17.934	10056
D_00106	D_00095	22.052	13178
D_00106	D_00103	11.902	4794
D_00106	D_00047	9.767	6392
D_00106	D_00242	22.769	12563
D_00106	D_00169	22.595	20194
D_00106	D_00291	17.896	9362
D_00106	D_00255	21.479	14447
D_00106	D_00142	25.180	18949
D_00106	D_00161	24.416	12362
D_00106	D_00262	29.465	22090
D_00106	D_00202	18.954	6722
D_00106	D_00292	20.817	8588
D_00106	D_00215	16.891	9699
D_00106	D_00061	17.542	11157
D_00106	D_00279	24.822	17601
D_00106	D_00165	21.130	16156
D_00106	D_00299	17.691	7057
D_00106	D_00208	17.316	9662
D_00106	D_00241	25.013	13665
D_00106	D_00097	19.179	11984
D_00106	D_00072	19.793	8420
D_00106	D_00084	23.131	14331
D_00106	D_00114	6.265	2942
D_00106	D_00193	19.986	13745
D_00106	D_00149	18.257	9419
D_00106	D_00045	15.335	6305
D_00106	D_00261	21.612	13445
D_00106	D_00125	9.445	3265
D_00106	D_00147	23.847	16898
D_00106	D_00065	20.104	8639
D_00106	D_00205	19.113	10336
D_00106	D_00234	24.625	17511
D_00106	D_00077	22.928	14428
D_00106	D_00188	21.541	14484
D_00106	D_00296	18.325	7370
D_00106	D_00174	20.774	17282
D_00106	D_00028	4.234	1476
D_00106	D_00294	18.105	9325
D_00106	D_00152	22.807	16684
D_00106	D_00107	2.260	1301
D_00106	D_00100	2.982	1320
D_00106	D_00113	6.026	2333
D_00106	D_00078	20.463	8811
D_00106	D_00206	18.093	10166
D_00106	D_00256	18.782	13127
D_00106	D_00067	23.638	10057
D_00106	D_00176	23.622	19109
D_00106	D_00232	23.967	13127
D_00106	D_00075	20.948	9016
D_00106	D_00129	10.526	4659
D_00106	D_00039	9.558	6494
D_00106	D_00138	20.412	16987
D_00106	D_00004	10.421	6673
D_00106	D_00020	12.199	7398
D_00106	D_00240	23.233	15507
D_00106	D_00171	20.362	17388
D_00106	D_00131	5.311	2232
D_00106	D_00050	14.863	6273
D_00106	D_00002	8.680	3347
D_00106	D_00090	19.244	8222
D_00106	D_00153	25.050	17407
D_00106	D_00007	11.841	7096
D_00106	D_00148	25.244	12591
D_00106	D_00155	27.362	18619
D_00106	D_00038	12.014	7426
D_00106	D_00111	14.502	5740
D_00106	D_00105	3.407	1018
D_00106	D_00016	9.760	3904
D_00106	D_00276	23.547	14650
D_00106	D_00046	15.210	5987
D_00106	D_00058	12.086	7438
D_00106	D_00196	18.572	16581
D_00106	D_00177	23.979	19843
D_00106	D_00001	8.934	6066
D_00106	D_00063	22.468	13235
D_00106	D_00157	28.771	18879
D_00106	D_00246	22.008	14403
D_00106	D_00116	4.233	2077
D_00106	D_00172	18.402	12993
D_00106	D_00118	7.067	3237
D_00106	D_00290	16.594	6642
D_00106	D_00053	14.350	5967
D_00106	D_00295	17.736	7006
D_00106	D_00022	16.022	6881
D_00106	D_00212	17.093	6271
D_00106	D_00249	17.365	10814
